commentText,likes
What if its not the icing your using? What if its buttercream icing? Or anothe fluffy one?,0
Id probably get my ass kicked for cutting like that,8
Bullshit.. cut the cake anyway you like and then preserve it in a vacuum. Problem solved.,0
"This is retarded, there's a reason why people cut cake the way we do, for the presentation. These squares look pathetic and unappetizing.",0
Forever-alone way to cut a birthday cake,0
"solo cake, i assume.",0
"There's only one flaw to this. How many cakes have a hard, dry icing like the one use in the video? I have seen a lot of cakes in my day, and that is the ONLY one I've ever seen like that. I'd like to see him put an elastic band around a cake with the more common, soft icing.",0
what about square cake,0
"Nest, can you show us the Scientific Way to cut a Pie?

Will it involve the number 3.14159?


By the way, only the British would put so much thought on how to cut a cake.",0
I'd prefer the cling wrap.,0
what if he told us that we need to use rulers and protractors and calculators just to cut one slice,24
I want cake now.,0
The cake is a lie.,6
GENIUS!!!!!!!!!!!!!,0
I would love to see how you do that with a cake that is covered by whipped cream... :P :P Just think about the rubber bands... :P,0
interesting... but ultimately kinda stupid.  especially with the rubber-bands?  oh bother.  :P,0
"I normally like british accent but this guy makes it sound annoying explaining something simple in a way like it's such a big discovery . 
ain't nobody got time to wait to eat such a plain cake!
I would just slice the most delicious part before somebody else does. unless its a friend's BD party xD",0
OMFG. These guys have too much freetime. :D,2
How is this scientific?,0
I thought this was common sense,0
"Surely, safety must be the number 1 priority.",0
Or you can just cut your cake normally and cover it with saran wrap or aluminum foil until the next time you eat it.,0
aint no body got time for that,0
Why did this have to be 5 minutes? Could you not have shown how to do this in 30 seconds?,7
what happens when its a cream cake,0
"what, there's a second numberphile. P.S Happy birthday Bradly and shame you have no friends to share your cake with. (just kidding, you have the camera man to celebrate with)",0
Duh???,1
"There is also another scientific way to keep the cake fresh and soft, a cake dome. This way, you can cut the cake any shape you want and you don't need to abuse the cake so many times with your bare hands to close the cake together.",0
"I find problem with this method for being really hard in making equal portions. And besides, i also find it funny how british people are talking about ""gastronomic pleasure,"" clearly a concept that is not manifested in their cuisine.",1
I'm hungry for a slice of cake,0
just give me the cake...,0
"Each piece is successively smaller. Aesthetic flaw.
Each piece is a different shape. Aesthetic flaw.
Each piece is not a pleasing wedge shape. Aesthetic flaw.

Solution: Just EAT THE CAKE before it dries out. If you live alone, what business have you making such large cakes in the first place.",0
"Mom, 
I need a cake",0
"Lol...this only applies of the surface layer of the cake is hard like the one in the video... If it was cream that was covering the cake, can you imagine putting a rubber band around cream?? Eww.
I think it's better if you cut the cake by the normal basis but wrap it in some aluminium foil after that..",0
"Good luck with that method if you have ""regular"" frosting on your cake... Also, hands on the cake...? Nope... Rubber band on the cake...? Hell no!
I'll stick with the ""wrong"" way and oh... JUST PUT THE CAKE INSIDE A CONTAINER!!",0
mind. blown.,0
This doesn't change anything. Who the hell cuts one slice of cake and then puts it away? And who wants to end up with a smaller slice than the previous person? Nobody.,0
OR or cover it in the fridge,0
"""You're not maximizing the gastronomical pleasure"". Only on Numberphile will you hear this sentence in relation to maths..",0
"or you eat the whole cake on the first day .. no problems.
maybe diabetes..",0
That was a total waste of time. The pieces aren't equal---at least they can be made so if desired by the traditional way. Our cake doesn't go in the fridge. It stays in a covered cake container and stays moist. And---the rubber band thing only works if the icing is as hard as a rock. Who wants their cake handled over and over?,0
The only way this video succeeds is if it serves as a demonstration of how things in theory can easily be trumped by reality.,7
why not just eat all the cake?,0
Who can not like this video?! =),0
Eat the whole cake at once. Problem solved !,0
"Funny, an Israeli news site LIKEed your vid.

http://www.ynet.co.il/articles/0,7340,L-4532019,00.html",0
This is only useful if you don't want equal size slices (AKA you have no friends or family to share with) and if you are not going to eat it all in one day. First time I'm not agreeing with a Numberphile video but I don't think this is very practical.,1
Who has time for this when u just wanna eat your cake hahah,0
I'm sorry but I don't think it's practical to cut a cake like that and then use a rubber band later to put it together. You can probably apply this to fondant cakes (which is like the ones shown on the video) but not on icing covered cakes and chiffon cakes. You can't really use a rubber band on them because it will mess up the icing. This video seems like a joke for me.,0
